time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,city,latitude,longitude
2024-04-07,12.1,5.3,8.5,0.1,0.1,0.0,25.6,Seattle,47.6062,-122.3321
2024-04-08,10.4,5.2,8.1,3.3,3.3,0.0,31.8,Seattle,47.6062,-122.3321
2024-04-09,13.0,8.1,10.1,2.3,2.3,0.0,31.1,Seattle,47.6062,-122.3321
2024-04-10,14.3,5.2,8.9,0.0,0.0,0.0,13.2,Seattle,47.6062,-122.3321
2024-04-11,12.2,5.1,8.6,0.8,0.8,0.0,13.4,Seattle,47.6062,-122.3321
2024-04-12,12.8,7.2,9.5,0.0,0.0,0.0,29.8,Seattle,47.6062,-122.3321
2024-04-13,14.2,6.6,9.9,0.0,0.0,0.0,20.6,Seattle,47.6062,-122.3321
2024-04-14,16.4,4.5,10.4,0.0,0.0,0.0,14.8,Seattle,47.6062,-122.3321
2024-04-15,11.0,7.9,9.0,0.0,0.0,0.0,19.4,Seattle,47.6062,-122.3321
2024-04-16,11.1,5.6,8.0,1.6,1.6,0.0,15.5,Seattle,47.6062,-122.3321
2024-04-17,12.8,3.6,8.3,0.0,0.0,0.0,20.3,Seattle,47.6062,-122.3321
2024-04-18,15.1,4.4,9.6,0.0,0.0,0.0,23.5,Seattle,47.6062,-122.3321
2024-04-19,18.2,3.5,10.9,0.0,0.0,0.0,18.3,Seattle,47.6062,-122.3321
2024-04-20,21.9,5.7,11.5,1.1,1.1,0.0,30.6,Seattle,47.6062,-122.3321
2024-04-21,13.4,6.0,9.8,0.2,0.2,0.0,26.9,Seattle,47.6062,-122.3321
2024-04-22,13.9,6.2,10.1,0.0,0.0,0.0,20.9,Seattle,47.6062,-122.3321
2024-04-23,19.0,6.3,11.8,0.0,0.0,0.0,17.7,Seattle,47.6062,-122.3321
2024-04-24,12.9,7.6,10.3,0.1,0.1,0.0,21.1,Seattle,47.6062,-122.3321
2024-04-25,11.1,9.8,10.3,16.1,16.1,0.0,22.2,Seattle,47.6062,-122.3321
2024-04-26,15.6,9.6,11.8,0.9,0.9,0.0,21.4,Seattle,47.6062,-122.3321
2024-04-27,11.0,9.4,10.1,4.7,4.7,0.0,22.7,Seattle,47.6062,-122.3321
2024-04-28,12.4,7.6,9.8,0.4,0.4,0.0,27.8,Seattle,47.6062,-122.3321
2024-04-29,10.1,4.9,7.6,1.9,1.9,0.0,19.1,Seattle,47.6062,-122.3321
2024-04-30,11.6,5.2,7.9,2.7,2.6,0.07,15.9,Seattle,47.6062,-122.3321
2024-05-01,14.5,4.8,9.2,0.1,0.1,0.0,12.6,Seattle,47.6062,-122.3321
2024-05-02,15.7,5.9,10.7,0.0,0.0,0.0,22.1,Seattle,47.6062,-122.3321
2024-05-03,17.8,5.2,11.9,0.5,0.5,0.0,18.2,Seattle,47.6062,-122.3321
2024-05-04,12.4,9.9,11.3,3.9,3.9,0.0,23.7,Seattle,47.6062,-122.3321
2024-05-05,12.2,9.0,10.4,2.2,2.2,0.0,33.0,Seattle,47.6062,-122.3321
2024-05-06,13.9,7.4,10.0,4.1,4.1,0.0,28.5,Seattle,47.6062,-122.3321
2024-05-07,13.2,5.2,9.2,4.2,4.2,0.0,16.9,Seattle,47.6062,-122.3321
2024-05-08,15.4,4.8,10.4,0.0,0.0,0.0,20.9,Seattle,47.6062,-122.3321
2024-05-09,19.0,7.3,13.4,0.0,0.0,0.0,22.9,Seattle,47.6062,-122.3321
2024-05-10,24.4,7.6,16.2,0.0,0.0,0.0,16.5,Seattle,47.6062,-122.3321
2024-05-11,24.5,9.1,16.9,0.0,0.0,0.0,18.6,Seattle,47.6062,-122.3321
2024-05-12,22.6,9.4,15.8,0.0,0.0,0.0,21.3,Seattle,47.6062,-122.3321
2024-05-13,18.4,10.6,13.9,0.0,0.0,0.0,23.2,Seattle,47.6062,-122.3321
2024-05-14,19.5,8.8,14.2,0.0,0.0,0.0,17.6,Seattle,47.6062,-122.3321
2024-05-15,21.4,10.1,15.2,0.0,0.0,0.0,17.9,Seattle,47.6062,-122.3321
2024-05-16,18.2,10.9,13.7,1.7,1.7,0.0,36.7,Seattle,47.6062,-122.3321
2024-05-17,17.5,7.8,12.2,1.1,1.1,0.0,17.8,Seattle,47.6062,-122.3321
2024-05-18,12.8,8.4,10.2,2.6,2.6,0.0,15.9,Seattle,47.6062,-122.3321
2024-05-19,15.1,7.0,10.9,0.3,0.3,0.0,11.4,Seattle,47.6062,-122.3321
2024-05-20,18.0,7.2,12.1,0.0,0.0,0.0,14.1,Seattle,47.6062,-122.3321
2024-05-21,11.4,8.8,10.6,12.8,12.8,0.0,28.7,Seattle,47.6062,-122.3321
2024-05-22,14.4,7.8,10.6,13.5,13.5,0.0,22.6,Seattle,47.6062,-122.3321
2024-05-23,18.8,9.1,12.9,0.5,0.5,0.0,18.9,Seattle,47.6062,-122.3321
2024-05-24,13.9,9.9,11.8,2.1,2.1,0.0,19.7,Seattle,47.6062,-122.3321
2024-05-25,15.4,9.7,11.7,0.0,0.0,0.0,27.1,Seattle,47.6062,-122.3321
2024-05-26,15.1,9.9,11.9,2.7,2.7,0.0,20.5,Seattle,47.6062,-122.3321
2024-05-27,17.8,10.1,13.2,0.0,0.0,0.0,15.9,Seattle,47.6062,-122.3321
2024-05-28,14.2,9.1,11.6,1.6,1.6,0.0,22.2,Seattle,47.6062,-122.3321
2024-05-29,14.9,7.8,11.2,2.3,2.3,0.0,20.1,Seattle,47.6062,-122.3321
2024-05-30,15.6,9.7,12.0,0.0,0.0,0.0,15.6,Seattle,47.6062,-122.3321
2024-05-31,18.5,7.1,12.9,0.0,0.0,0.0,17.8,Seattle,47.6062,-122.3321
2024-06-01,17.9,11.1,13.6,0.4,0.4,0.0,15.1,Seattle,47.6062,-122.3321
2024-06-02,14.7,11.7,13.3,16.5,16.5,0.0,31.6,Seattle,47.6062,-122.3321
2024-06-03,14.9,11.1,12.5,10.8,10.8,0.0,37.4,Seattle,47.6062,-122.3321
2024-06-04,16.6,10.4,13.0,6.8,6.8,0.0,33.2,Seattle,47.6062,-122.3321
2024-06-05,17.2,9.1,12.8,0.0,0.0,0.0,14.6,Seattle,47.6062,-122.3321
2024-06-06,18.6,9.2,13.8,0.0,0.0,0.0,19.8,Seattle,47.6062,-122.3321
2024-06-07,20.4,9.4,15.0,0.0,0.0,0.0,20.6,Seattle,47.6062,-122.3321
2024-06-08,23.3,10.1,16.8,0.0,0.0,0.0,12.5,Seattle,47.6062,-122.3321
2024-06-09,22.7,11.4,16.2,0.0,0.0,0.0,15.6,Seattle,47.6062,-122.3321
2024-06-10,19.7,11.3,14.7,0.1,0.1,0.0,14.3,Seattle,47.6062,-122.3321
2024-06-11,19.5,11.9,14.8,1.4,1.4,0.0,33.8,Seattle,47.6062,-122.3321
2024-06-12,17.3,9.6,13.4,0.0,0.0,0.0,18.2,Seattle,47.6062,-122.3321
2024-06-13,18.9,8.9,14.1,0.0,0.0,0.0,14.7,Seattle,47.6062,-122.3321
2024-06-14,18.4,9.2,13.7,0.4,0.4,0.0,21.7,Seattle,47.6062,-122.3321
2024-06-15,15.9,9.9,12.2,13.4,13.4,0.0,25.8,Seattle,47.6062,-122.3321
2024-06-16,16.0,8.4,11.9,0.2,0.2,0.0,20.6,Seattle,47.6062,-122.3321
2024-06-17,16.0,10.5,12.9,0.2,0.2,0.0,14.5,Seattle,47.6062,-122.3321
2024-06-18,18.0,9.6,13.8,0.0,0.0,0.0,12.2,Seattle,47.6062,-122.3321
2024-06-19,22.2,10.6,16.3,0.0,0.0,0.0,18.9,Seattle,47.6062,-122.3321
2024-06-20,24.5,11.9,18.3,0.0,0.0,0.0,20.2,Seattle,47.6062,-122.3321
2024-06-21,26.9,11.6,19.1,0.0,0.0,0.0,16.4,Seattle,47.6062,-122.3321
2024-06-22,24.8,13.6,17.6,0.2,0.2,0.0,19.2,Seattle,47.6062,-122.3321
2024-06-23,19.1,12.6,16.2,0.4,0.4,0.0,25.7,Seattle,47.6062,-122.3321
2024-06-24,19.8,12.8,15.7,0.0,0.0,0.0,17.9,Seattle,47.6062,-122.3321
2024-06-25,23.5,12.0,17.5,0.0,0.0,0.0,16.6,Seattle,47.6062,-122.3321
2024-06-26,21.9,12.8,16.7,0.1,0.1,0.0,30.0,Seattle,47.6062,-122.3321
2024-06-27,17.6,12.9,14.5,3.4,3.4,0.0,17.6,Seattle,47.6062,-122.3321
2024-06-28,21.2,12.4,16.4,0.0,0.0,0.0,13.7,Seattle,47.6062,-122.3321
2024-06-29,22.5,12.8,17.4,2.4,2.4,0.0,17.1,Seattle,47.6062,-122.3321
2024-06-30,22.8,14.7,18.3,0.7,0.7,0.0,16.7,Seattle,47.6062,-122.3321
2024-07-01,22.4,14.3,17.8,4.5,4.5,0.0,16.3,Seattle,47.6062,-122.3321
2024-07-02,21.4,12.4,16.5,0.0,0.0,0.0,18.7,Seattle,47.6062,-122.3321
2024-07-03,22.5,12.2,17.0,0.0,0.0,0.0,16.8,Seattle,47.6062,-122.3321
2024-07-04,24.5,12.2,18.6,0.0,0.0,0.0,19.1,Seattle,47.6062,-122.3321
2024-07-05,27.2,13.4,20.5,0.0,0.0,0.0,20.1,Seattle,47.6062,-122.3321
2024-07-06,28.8,14.2,21.9,0.0,0.0,0.0,16.9,Seattle,47.6062,-122.3321
2024-07-07,30.9,14.4,23.0,0.0,0.0,0.0,15.3,Seattle,47.6062,-122.3321
2024-07-08,31.4,16.9,24.1,0.0,0.0,0.0,14.8,Seattle,47.6062,-122.3321
2024-07-09,32.6,16.8,24.6,0.0,0.0,0.0,17.3,Seattle,47.6062,-122.3321
2024-07-10,29.9,16.9,22.8,0.0,0.0,0.0,19.3,Seattle,47.6062,-122.3321
2024-07-11,26.8,15.1,20.2,0.0,0.0,0.0,18.1,Seattle,47.6062,-122.3321
2024-07-12,25.8,13.9,20.1,0.0,0.0,0.0,17.7,Seattle,47.6062,-122.3321
2024-07-13,27.1,14.9,21.2,0.0,0.0,0.0,21.0,Seattle,47.6062,-122.3321
2024-07-14,30.4,16.2,22.1,0.0,0.0,0.0,17.9,Seattle,47.6062,-122.3321
2024-07-15,26.5,14.4,19.5,0.0,0.0,0.0,13.8,Seattle,47.6062,-122.3321
2024-07-16,28.6,15.1,21.5,0.0,0.0,0.0,15.9,Seattle,47.6062,-122.3321
2024-07-17,30.4,16.3,22.6,0.0,0.0,0.0,19.6,Seattle,47.6062,-122.3321
2024-07-18,28.5,15.2,20.8,0.0,0.0,0.0,17.0,Seattle,47.6062,-122.3321
2024-07-19,26.9,14.9,20.4,0.0,0.0,0.0,19.7,Seattle,47.6062,-122.3321
2024-07-20,27.9,15.0,21.1,0.0,0.0,0.0,18.2,Seattle,47.6062,-122.3321
2024-07-21,26.0,14.8,20.2,0.4,0.4,0.0,17.3,Seattle,47.6062,-122.3321
2024-07-22,21.5,15.2,17.6,0.4,0.4,0.0,19.3,Seattle,47.6062,-122.3321
2024-07-23,22.4,14.8,18.1,0.0,0.0,0.0,17.1,Seattle,47.6062,-122.3321
2024-07-24,23.5,12.8,17.6,0.0,0.0,0.0,26.7,Seattle,47.6062,-122.3321
2024-07-25,23.2,14.6,18.1,0.0,0.0,0.0,17.7,Seattle,47.6062,-122.3321
2024-07-26,23.4,12.3,17.9,0.0,0.0,0.0,20.2,Seattle,47.6062,-122.3321
2024-07-27,25.8,13.1,18.9,0.0,0.0,0.0,14.1,Seattle,47.6062,-122.3321
2024-07-28,25.8,14.1,18.7,0.1,0.1,0.0,16.7,Seattle,47.6062,-122.3321
2024-07-29,19.9,15.9,17.5,11.1,11.1,0.0,24.3,Seattle,47.6062,-122.3321
2024-07-30,24.5,16.4,19.9,0.0,0.0,0.0,22.0,Seattle,47.6062,-122.3321
2024-07-31,24.2,15.5,19.4,0.0,0.0,0.0,19.6,Seattle,47.6062,-122.3321
2024-08-01,26.8,15.3,20.7,0.0,0.0,0.0,19.7,Seattle,47.6062,-122.3321
2024-08-02,30.4,16.6,22.7,0.0,0.0,0.0,18.0,Seattle,47.6062,-122.3321
2024-08-03,27.0,15.1,20.7,0.0,0.0,0.0,12.3,Seattle,47.6062,-122.3321
2024-08-04,30.2,15.4,21.7,0.0,0.0,0.0,16.9,Seattle,47.6062,-122.3321
2024-08-05,28.3,14.7,20.3,0.0,0.0,0.0,12.2,Seattle,47.6062,-122.3321
2024-08-06,24.2,13.7,17.9,0.2,0.2,0.0,13.7,Seattle,47.6062,-122.3321
2024-08-07,24.8,14.1,19.0,0.0,0.0,0.0,20.5,Seattle,47.6062,-122.3321
2024-08-08,27.6,14.5,20.7,0.0,0.0,0.0,18.4,Seattle,47.6062,-122.3321
2024-08-09,29.3,16.4,22.0,0.0,0.0,0.0,17.5,Seattle,47.6062,-122.3321
2024-08-10,29.0,15.7,21.5,0.0,0.0,0.0,13.5,Seattle,47.6062,-122.3321
2024-08-11,23.1,15.6,18.6,0.1,0.1,0.0,17.8,Seattle,47.6062,-122.3321
2024-08-12,23.5,14.2,18.0,0.3,0.3,0.0,19.1,Seattle,47.6062,-122.3321
2024-08-13,20.5,15.7,17.6,0.5,0.5,0.0,15.1,Seattle,47.6062,-122.3321
2024-08-14,23.9,16.0,19.1,0.0,0.0,0.0,17.4,Seattle,47.6062,-122.3321
2024-08-15,24.4,14.4,19.3,0.0,0.0,0.0,10.4,Seattle,47.6062,-122.3321
2024-08-16,23.9,16.0,19.2,0.0,0.0,0.0,16.7,Seattle,47.6062,-122.3321
2024-08-17,24.8,14.1,19.2,10.9,10.9,0.0,27.1,Seattle,47.6062,-122.3321
2024-08-18,24.2,15.9,19.1,2.4,2.4,0.0,24.9,Seattle,47.6062,-122.3321
2024-08-19,25.1,13.9,18.6,0.0,0.0,0.0,19.7,Seattle,47.6062,-122.3321
2024-08-20,23.1,15.4,18.1,3.8,3.8,0.0,17.7,Seattle,47.6062,-122.3321
2024-08-21,22.0,14.6,17.4,0.1,0.1,0.0,16.7,Seattle,47.6062,-122.3321
2024-08-22,20.6,14.7,17.7,1.5,1.5,0.0,12.4,Seattle,47.6062,-122.3321
2024-08-23,16.2,14.0,15.1,8.0,8.0,0.0,22.3,Seattle,47.6062,-122.3321
2024-08-24,17.9,13.6,15.0,11.1,11.1,0.0,25.1,Seattle,47.6062,-122.3321
2024-08-25,21.5,13.9,16.8,0.0,0.0,0.0,15.0,Seattle,47.6062,-122.3321
2024-08-26,23.1,13.0,17.5,1.6,1.6,0.0,20.7,Seattle,47.6062,-122.3321
2024-08-27,18.5,11.9,15.4,7.6,7.6,0.0,22.3,Seattle,47.6062,-122.3321
2024-08-28,18.4,10.9,14.7,0.0,0.0,0.0,18.8,Seattle,47.6062,-122.3321
2024-08-29,21.2,11.9,16.3,0.0,0.0,0.0,21.3,Seattle,47.6062,-122.3321
2024-08-30,23.9,12.7,17.8,0.0,0.0,0.0,17.2,Seattle,47.6062,-122.3321
2024-08-31,24.8,13.7,18.7,0.0,0.0,0.0,17.0,Seattle,47.6062,-122.3321
2024-09-01,25.4,14.3,19.6,0.0,0.0,0.0,15.5,Seattle,47.6062,-122.3321
2024-09-02,22.6,14.8,17.9,0.8,0.8,0.0,17.6,Seattle,47.6062,-122.3321
2024-09-03,21.4,15.4,17.3,0.1,0.1,0.0,13.9,Seattle,47.6062,-122.3321
2024-09-04,22.4,13.4,16.9,0.0,0.0,0.0,17.0,Seattle,47.6062,-122.3321
2024-09-05,28.0,14.4,20.0,0.0,0.0,0.0,15.6,Seattle,47.6062,-122.3321
2024-09-06,28.1,14.6,20.7,0.0,0.0,0.0,20.7,Seattle,47.6062,-122.3321
2024-09-07,26.1,15.2,20.4,0.0,0.0,0.0,16.2,Seattle,47.6062,-122.3321
2024-09-08,26.5,15.4,19.6,0.0,0.0,0.0,14.4,Seattle,47.6062,-122.3321
2024-09-09,21.2,15.2,17.5,0.2,0.2,0.0,10.1,Seattle,47.6062,-122.3321
2024-09-10,22.4,14.4,16.9,0.2,0.2,0.0,20.0,Seattle,47.6062,-122.3321
2024-09-11,19.9,13.4,15.8,1.4,1.4,0.0,11.4,Seattle,47.6062,-122.3321
2024-09-12,20.9,11.8,15.9,0.0,0.0,0.0,12.6,Seattle,47.6062,-122.3321
2024-09-13,19.0,12.4,15.1,2.2,2.2,0.0,11.5,Seattle,47.6062,-122.3321
2024-09-14,19.3,14.3,15.8,11.7,11.7,0.0,14.9,Seattle,47.6062,-122.3321
2024-09-15,17.6,12.8,14.8,0.4,0.4,0.0,20.7,Seattle,47.6062,-122.3321
2024-09-16,19.6,11.6,15.2,0.0,0.0,0.0,16.6,Seattle,47.6062,-122.3321
2024-09-17,17.0,11.1,14.1,0.7,0.7,0.0,17.7,Seattle,47.6062,-122.3321
2024-09-18,19.5,13.7,15.7,1.1,1.1,0.0,13.3,Seattle,47.6062,-122.3321
2024-09-19,18.0,11.7,14.4,0.0,0.0,0.0,8.7,Seattle,47.6062,-122.3321
2024-09-20,17.4,12.9,14.6,0.7,0.7,0.0,10.2,Seattle,47.6062,-122.3321
2024-09-21,19.5,10.6,14.2,0.0,0.0,0.0,13.4,Seattle,47.6062,-122.3321
2024-09-22,19.3,10.4,15.0,0.0,0.0,0.0,10.4,Seattle,47.6062,-122.3321
2024-09-23,21.6,15.3,17.7,0.3,0.3,0.0,13.8,Seattle,47.6062,-122.3321
2024-09-24,22.5,14.6,17.3,0.0,0.0,0.0,14.2,Seattle,47.6062,-122.3321
2024-09-25,17.5,12.9,15.5,13.6,13.6,0.0,24.2,Seattle,47.6062,-122.3321
2024-09-26,18.6,11.7,14.4,5.4,5.4,0.0,22.3,Seattle,47.6062,-122.3321
2024-09-27,17.4,12.4,15.1,0.1,0.1,0.0,25.4,Seattle,47.6062,-122.3321
2024-09-28,16.0,11.1,12.9,0.0,0.0,0.0,18.9,Seattle,47.6062,-122.3321
2024-09-29,15.9,10.4,12.6,0.0,0.0,0.0,12.6,Seattle,47.6062,-122.3321
2024-09-30,17.5,8.4,12.3,0.0,0.0,0.0,16.0,Seattle,47.6062,-122.3321
2024-10-01,18.0,8.2,12.5,0.2,0.2,0.0,23.1,Seattle,47.6062,-122.3321
2024-10-02,15.9,8.9,12.5,0.2,0.2,0.0,12.2,Seattle,47.6062,-122.3321
2024-10-03,17.3,8.6,12.3,0.0,0.0,0.0,15.6,Seattle,47.6062,-122.3321
2024-10-04,16.7,10.0,12.3,9.9,9.9,0.0,33.1,Seattle,47.6062,-122.3321
2024-10-05,16.6,11.0,13.0,0.0,0.0,0.0,16.7,Seattle,47.6062,-122.3321
2024-10-06,19.2,9.5,13.3,0.0,0.0,0.0,10.1,Seattle,47.6062,-122.3321
2024-10-07,20.9,9.8,14.6,0.0,0.0,0.0,7.7,Seattle,47.6062,-122.3321
2024-10-08,20.0,13.1,15.9,6.3,6.3,0.0,24.3,Seattle,47.6062,-122.3321
2024-10-09,17.5,10.2,14.1,0.8,0.8,0.0,15.7,Seattle,47.6062,-122.3321
2024-10-10,14.2,9.4,11.5,0.0,0.0,0.0,20.1,Seattle,47.6062,-122.3321
2024-10-11,15.1,8.1,11.1,0.0,0.0,0.0,9.3,Seattle,47.6062,-122.3321
2024-10-12,18.2,7.6,12.3,0.0,0.0,0.0,9.2,Seattle,47.6062,-122.3321
2024-10-13,19.8,10.9,14.3,0.0,0.0,0.0,12.5,Seattle,47.6062,-122.3321
2024-10-14,19.4,12.8,14.8,2.6,2.6,0.0,18.6,Seattle,47.6062,-122.3321
2024-10-15,13.4,11.2,12.3,1.7,1.7,0.0,21.3,Seattle,47.6062,-122.3321
2024-10-16,13.6,9.6,11.8,2.5,2.5,0.0,21.6,Seattle,47.6062,-122.3321
2024-10-17,12.3,8.4,10.0,1.1,1.1,0.0,21.1,Seattle,47.6062,-122.3321
2024-10-18,11.8,8.1,10.0,5.8,5.8,0.0,31.6,Seattle,47.6062,-122.3321
2024-10-19,16.5,12.1,14.7,26.8,26.8,0.0,34.8,Seattle,47.6062,-122.3321
2024-10-20,19.2,11.1,14.9,4.6,4.6,0.0,38.2,Seattle,47.6062,-122.3321
2024-10-21,12.4,10.1,11.0,4.3,4.3,0.0,25.0,Seattle,47.6062,-122.3321
2024-10-22,12.4,7.7,9.9,0.0,0.0,0.0,23.4,Seattle,47.6062,-122.3321
2024-10-23,10.6,7.3,9.1,0.9,0.9,0.0,11.6,Seattle,47.6062,-122.3321
2024-10-24,12.6,7.0,9.0,0.0,0.0,0.0,14.8,Seattle,47.6062,-122.3321
2024-10-25,15.4,6.8,10.7,0.0,0.0,0.0,28.2,Seattle,47.6062,-122.3321
2024-10-26,16.5,12.5,13.7,13.4,13.4,0.0,31.0,Seattle,47.6062,-122.3321
2024-10-27,13.1,9.9,11.7,20.6,20.6,0.0,32.0,Seattle,47.6062,-122.3321
2024-10-28,12.9,8.1,10.3,0.5,0.5,0.0,28.0,Seattle,47.6062,-122.3321
2024-10-29,11.8,7.1,9.1,0.1,0.1,0.0,12.1,Seattle,47.6062,-122.3321
2024-10-30,11.1,7.2,8.7,10.4,10.4,0.0,19.6,Seattle,47.6062,-122.3321
2024-10-31,10.6,5.8,8.1,5.2,5.2,0.0,21.2,Seattle,47.6062,-122.3321
2024-11-01,10.2,7.9,8.8,19.1,19.1,0.0,21.2,Seattle,47.6062,-122.3321
2024-11-02,12.1,7.9,9.4,3.5,3.5,0.0,21.7,Seattle,47.6062,-122.3321
2024-11-03,11.4,8.0,9.5,0.2,0.2,0.0,17.1,Seattle,47.6062,-122.3321
2024-11-04,14.2,6.8,10.1,10.0,10.0,0.0,37.2,Seattle,47.6062,-122.3321
2024-11-05,10.2,4.9,7.2,0.0,0.0,0.0,13.6,Seattle,47.6062,-122.3321
2024-11-06,11.1,3.8,6.8,0.0,0.0,0.0,8.5,Seattle,47.6062,-122.3321
2024-11-07,11.6,3.4,7.5,0.0,0.0,0.0,8.7,Seattle,47.6062,-122.3321
2024-11-08,13.9,6.8,10.2,0.0,0.0,0.0,16.5,Seattle,47.6062,-122.3321
2024-11-09,10.9,8.8,9.8,4.8,4.8,0.0,14.4,Seattle,47.6062,-122.3321
2024-11-10,12.8,8.6,10.6,3.3,3.3,0.0,19.0,Seattle,47.6062,-122.3321
2024-11-11,11.1,8.8,10.1,21.7,21.7,0.0,32.3,Seattle,47.6062,-122.3321
2024-11-12,12.0,8.9,10.1,7.3,7.3,0.0,33.3,Seattle,47.6062,-122.3321
2024-11-13,12.1,9.5,10.6,23.3,23.3,0.0,24.1,Seattle,47.6062,-122.3321
2024-11-14,10.3,7.8,9.4,9.2,9.2,0.0,29.6,Seattle,47.6062,-122.3321
2024-11-15,8.4,5.8,7.1,2.3,2.3,0.0,7.6,Seattle,47.6062,-122.3321
2024-11-16,8.8,4.4,6.3,7.2,7.2,0.0,23.1,Seattle,47.6062,-122.3321
2024-11-17,10.1,5.4,8.3,4.2,4.2,0.0,37.6,Seattle,47.6062,-122.3321
2024-11-18,6.6,4.2,5.3,3.8,3.6,0.14,22.6,Seattle,47.6062,-122.3321
2024-11-19,8.6,3.5,6.1,3.7,3.7,0.0,38.6,Seattle,47.6062,-122.3321
2024-11-20,13.1,6.6,8.8,2.6,2.6,0.0,31.7,Seattle,47.6062,-122.3321
2024-11-21,9.1,4.7,7.0,1.3,1.3,0.0,10.7,Seattle,47.6062,-122.3321
2024-11-22,13.7,5.9,9.3,10.5,10.5,0.0,27.3,Seattle,47.6062,-122.3321
2024-11-23,9.8,5.8,8.1,0.8,0.8,0.0,21.8,Seattle,47.6062,-122.3321
2024-11-24,8.1,5.2,6.9,6.1,6.1,0.0,14.4,Seattle,47.6062,-122.3321
2024-11-25,8.6,6.2,7.1,10.7,10.7,0.0,9.0,Seattle,47.6062,-122.3321
2024-11-26,8.6,6.3,7.2,0.0,0.0,0.0,7.9,Seattle,47.6062,-122.3321
2024-11-27,7.7,5.8,6.5,0.1,0.1,0.0,7.5,Seattle,47.6062,-122.3321
2024-11-28,7.8,3.8,5.5,0.0,0.0,0.0,12.1,Seattle,47.6062,-122.3321
2024-11-29,5.9,3.4,4.3,0.0,0.0,0.0,9.4,Seattle,47.6062,-122.3321
2024-11-30,6.7,2.8,4.5,0.0,0.0,0.0,5.4,Seattle,47.6062,-122.3321
2024-12-01,8.6,2.9,4.9,0.0,0.0,0.0,7.2,Seattle,47.6062,-122.3321
2024-12-02,5.9,1.2,3.3,0.0,0.0,0.0,5.6,Seattle,47.6062,-122.3321
2024-12-03,6.9,2.4,3.8,0.0,0.0,0.0,7.8,Seattle,47.6062,-122.3321
2024-12-04,7.0,0.6,3.1,0.0,0.0,0.0,9.8,Seattle,47.6062,-122.3321
2024-12-05,7.4,1.3,4.4,0.0,0.0,0.0,8.9,Seattle,47.6062,-122.3321
2024-12-06,9.0,3.4,6.0,0.0,0.0,0.0,18.4,Seattle,47.6062,-122.3321
2024-12-07,10.4,7.3,9.2,20.0,20.0,0.0,29.5,Seattle,47.6062,-122.3321
2024-12-08,8.5,4.7,6.7,1.3,1.3,0.0,30.1,Seattle,47.6062,-122.3321
2024-12-09,7.4,4.6,6.0,0.0,0.0,0.0,8.4,Seattle,47.6062,-122.3321
2024-12-10,6.6,2.5,4.2,0.0,0.0,0.0,9.7,Seattle,47.6062,-122.3321
2024-12-11,8.2,3.0,4.8,0.0,0.0,0.0,8.7,Seattle,47.6062,-122.3321
2024-12-12,6.4,2.5,5.0,1.5,1.5,0.0,8.4,Seattle,47.6062,-122.3321
2024-12-13,8.6,4.0,6.2,12.6,12.6,0.0,21.4,Seattle,47.6062,-122.3321
2024-12-14,9.8,5.8,7.8,8.9,8.9,0.0,39.4,Seattle,47.6062,-122.3321
2024-12-15,8.2,4.8,5.9,0.3,0.3,0.0,22.8,Seattle,47.6062,-122.3321
2024-12-16,10.4,4.0,6.3,5.7,5.7,0.0,13.7,Seattle,47.6062,-122.3321
2024-12-17,12.2,5.3,6.9,30.9,30.9,0.0,28.7,Seattle,47.6062,-122.3321
2024-12-18,13.4,7.1,10.5,14.9,14.9,0.0,40.7,Seattle,47.6062,-122.3321
2024-12-19,11.9,6.3,8.9,11.4,11.4,0.0,17.8,Seattle,47.6062,-122.3321
2024-12-20,13.4,6.6,9.8,1.5,1.5,0.0,21.7,Seattle,47.6062,-122.3321
2024-12-21,11.2,6.6,8.5,5.8,5.8,0.0,20.2,Seattle,47.6062,-122.3321
2024-12-22,9.6,5.1,7.8,7.2,7.2,0.0,23.0,Seattle,47.6062,-122.3321
2024-12-23,11.6,8.1,9.8,3.2,3.2,0.0,32.9,Seattle,47.6062,-122.3321
2024-12-24,10.9,6.9,9.3,3.4,3.4,0.0,25.5,Seattle,47.6062,-122.3321
2024-12-25,7.4,5.9,6.5,20.7,20.7,0.0,22.9,Seattle,47.6062,-122.3321
2024-12-26,10.2,6.2,8.3,21.6,21.6,0.0,37.3,Seattle,47.6062,-122.3321
2024-12-27,8.9,5.4,7.1,11.1,11.1,0.0,21.5,Seattle,47.6062,-122.3321
2024-12-28,10.6,6.8,8.9,6.7,6.7,0.0,32.2,Seattle,47.6062,-122.3321
2024-12-29,7.8,5.2,6.7,14.5,14.5,0.0,18.1,Seattle,47.6062,-122.3321
2024-12-30,7.6,4.8,5.9,2.6,2.6,0.0,21.9,Seattle,47.6062,-122.3321
2024-12-31,6.6,4.4,5.4,0.5,0.5,0.0,12.5,Seattle,47.6062,-122.3321
2024-01-01,13.1,5.7,9.6,0.0,0.0,0.0,21.2,Austin,30.2672,-97.7431
2024-01-02,10.2,3.8,7.1,17.0,17.0,0.0,19.5,Austin,30.2672,-97.7431
2024-01-03,12.1,5.9,8.5,0.1,0.1,0.0,16.2,Austin,30.2672,-97.7431
2024-01-04,14.6,2.5,8.7,2.8,2.8,0.0,21.9,Austin,30.2672,-97.7431
